,Project,HoleID,From,To,SG,Code,Lith,Geol
6584,UpperCanada,UC13_473,10.06,10.97,2.72,V4T,Trachytic tuff; Trachytic syenite,Trachyte
6585,UpperCanada,UC13_469,671.17,672.08,2.62,V4T,Trachytic tuff,Trachyte
6586,UpperCanada,UC13_469,672.08,673.0,2.76,V4T,Trachytic tuff,Trachyte
6587,UpperCanada,UC13_469,673.0,673.91,2.86,V4T,Trachytic tuff,Trachyte
6588,UpperCanada,UC13_469,673.91,674.83,2.85,V4T,Trachytic tuff,Trachyte
6589,UpperCanada,UC13_469,663.85,664.77,2.79,V4T,Trachytic tuff,Trachyte
6590,UpperCanada,UC13_469,664.77,665.68,2.72,V4T,Trachytic tuff,Trachyte
6591,UpperCanada,UC13_469,665.68,666.6,2.72,V4T,Trachytic tuff,Trachyte
6592,UpperCanada,UC13_469,666.6,667.51,2.78,V4T,Trachytic tuff,Trachyte
6593,UpperCanada,UC13_469,667.51,668.43,2.76,V4T,Trachytic tuff,Trachyte
6594,UpperCanada,UC13_469,668.43,669.34,2.64,V4T,Trachytic tuff,Trachyte
6595,UpperCanada,UC13_469,658.37,659.28,2.84,V4T,Trachytic tuff,Trachyte
6596,UpperCanada,UC13_469,659.28,660.2,2.84,V4T,Trachytic tuff,Trachyte
6597,UpperCanada,UC13_469,660.2,661.11,2.78,V4T,Trachytic tuff,Trachyte
6598,UpperCanada,UC13_469,661.11,662.03,2.87,V4T,Trachytic tuff,Trachyte
6599,UpperCanada,UC13_469,662.03,662.94,2.82,V4T,Trachytic tuff,Trachyte
6600,UpperCanada,UC13_469,662.94,663.85,2.85,V4T,Trachytic tuff,Trachyte
6601,UpperCanada,UC13_469,652.88,653.8,2.76,V4T,Trachytic tuff,Trachyte
6602,UpperCanada,UC13_469,653.8,654.71,2.81,V4T,Trachytic tuff,Trachyte
6603,UpperCanada,UC13_469,654.71,655.62,2.75,V4T,Trachytic tuff,Trachyte
6604,UpperCanada,UC13_469,655.62,656.54,2.75,V4T,Trachytic tuff,Trachyte
6605,UpperCanada,UC13_469,656.54,657.45,2.85,V4T,Trachytic tuff,Trachyte
6606,UpperCanada,UC13_469,657.45,658.37,2.79,V4T,Trachytic tuff,Trachyte
6607,UpperCanada,UC13_469,651.05,651.97,2.77,V4T,Trachytic tuff,Trachyte
6608,UpperCanada,UC13_469,651.97,652.88,2.76,V4T,Trachytic tuff,Trachyte
6609,UpperCanada,UC13_469,719.33,720.24,2.77,V4MT,Trachyte mafic tuff,Trachyte
6610,UpperCanada,UC13_469,713.84,714.76,2.76,V4MT,Trachyte mafic tuff,Trachyte
6611,UpperCanada,UC13_469,714.76,715.67,2.76,V4MT,Trachyte mafic tuff,Trachyte
6612,UpperCanada,UC13_469,715.67,716.58,2.77,V4MT,Trachyte mafic tuff,Trachyte
6613,UpperCanada,UC13_469,716.58,717.5,2.78,V4MT,Trachyte mafic tuff,Trachyte
6614,UpperCanada,UC13_469,717.5,718.41,2.79,V4MT,Trachyte mafic tuff,Trachyte
6615,UpperCanada,UC13_469,718.41,719.33,2.78,V4MT,Trachyte mafic tuff,Trachyte
6616,UpperCanada,UC13_469,708.36,709.27,2.74,V4MT,Trachyte mafic tuff,Trachyte
6617,UpperCanada,UC13_469,709.27,710.18,2.77,V4MT,Trachyte mafic tuff,Trachyte
6618,UpperCanada,UC13_469,710.18,711.1,2.77,V4MT,Trachyte mafic tuff,Trachyte
6619,UpperCanada,UC13_469,711.1,712.01,2.73,V4MT,Trachyte mafic tuff,Trachyte
6620,UpperCanada,UC13_469,712.01,712.93,2.83,V4MT,Trachyte mafic tuff,Trachyte
6621,UpperCanada,UC13_469,712.93,713.84,2.75,V4MT,Trachyte mafic tuff,Trachyte
6622,UpperCanada,UC13_469,707.44,708.36,2.8,V4MT,Trachyte mafic tuff,Trachyte
6623,UpperCanada,UC13_469,829.06,829.97,2.66,V4T,Trachytic tuff,Trachyte
6624,UpperCanada,UC13_469,829.97,830.98,2.73,V4T,Trachytic tuff,Trachyte
6625,UpperCanada,UC13_469,823.57,824.48,2.7,V4T,Trachytic tuff,Trachyte
6626,UpperCanada,UC13_469,824.48,825.4,2.68,V4T,Trachytic tuff,Trachyte
6627,UpperCanada,UC13_469,825.4,826.31,2.7,V4T,Trachytic tuff,Trachyte
6628,UpperCanada,UC13_469,826.31,827.23,2.68,V4T,Trachytic tuff,Trachyte
6629,UpperCanada,UC13_469,827.23,828.14,2.7,V4T,Trachytic tuff,Trachyte
6630,UpperCanada,UC13_469,828.14,829.06,2.68,V4T,Trachytic tuff,Trachyte
6631,UpperCanada,UC13_469,818.08,819.0,2.9,V4T,Trachytic tuff,Trachyte
6632,UpperCanada,UC13_469,819.0,819.91,2.72,V4T,Trachytic tuff,Trachyte
6633,UpperCanada,UC13_469,819.91,820.83,2.62,V4T,Trachytic tuff,Trachyte
6634,UpperCanada,UC13_469,820.83,821.74,2.69,V4T,Trachytic tuff,Trachyte
6635,UpperCanada,UC13_469,821.74,822.66,2.68,V4T,Trachytic tuff,Trachyte
6636,UpperCanada,UC13_469,822.66,823.57,2.67,V4T,Trachytic tuff,Trachyte
6637,UpperCanada,UC13_469,812.6,813.51,2.73,V4T,Trachytic tuff,Trachyte
6638,UpperCanada,UC13_469,813.51,814.43,2.64,V4T,Trachytic tuff,Trachyte
6639,UpperCanada,UC13_469,814.43,815.34,2.73,V4T,Trachytic tuff,Trachyte
6640,UpperCanada,UC13_469,815.34,816.25,2.68,V4T,Trachytic tuff,Trachyte
6641,UpperCanada,UC13_469,816.25,817.17,2.7,V4T,Trachytic tuff,Trachyte
6642,UpperCanada,UC13_469,817.17,818.08,2.72,V4T,Trachytic tuff,Trachyte
6643,UpperCanada,UC13_469,807.11,808.02,2.75,V4T,Trachytic tuff,Trachyte
6644,UpperCanada,UC13_469,808.02,808.94,2.66,V4T,Trachytic tuff,Trachyte
6645,UpperCanada,UC13_469,808.94,809.85,2.7,V4T,Trachytic tuff,Trachyte
6646,UpperCanada,UC13_469,809.85,810.77,2.68,V4T,Trachytic tuff,Trachyte
6647,UpperCanada,UC13_469,810.77,811.68,2.68,V4T,Trachytic tuff,Trachyte
6648,UpperCanada,UC13_469,811.68,812.6,2.68,V4T,Trachytic tuff,Trachyte
6649,UpperCanada,UC13_469,801.62,802.54,2.74,V4T,Trachytic tuff,Trachyte
6650,UpperCanada,UC13_469,802.54,803.45,2.72,V4T,Trachytic tuff,Trachyte
6651,UpperCanada,UC13_469,803.45,804.37,2.71,V4T,Trachytic tuff,Trachyte
6652,UpperCanada,UC13_469,804.37,805.28,2.7,V4T,Trachytic tuff,Trachyte
6653,UpperCanada,UC13_469,805.28,806.2,2.72,V4T,Trachytic tuff,Trachyte
6654,UpperCanada,UC13_469,806.2,807.11,2.73,V4T,Trachytic tuff,Trachyte
6655,UpperCanada,UC13_469,796.14,797.05,2.71,V4T,Trachytic tuff,Trachyte
6656,UpperCanada,UC13_469,797.05,797.97,2.74,V4T,Trachytic tuff,Trachyte
6657,UpperCanada,UC13_469,797.97,798.88,2.72,V4T,Trachytic tuff,Trachyte
6658,UpperCanada,UC13_469,798.88,799.8,2.7,V4T,Trachytic tuff,Trachyte
6659,UpperCanada,UC13_469,799.8,800.71,2.7,V4T,Trachytic tuff,Trachyte
6660,UpperCanada,UC13_469,800.71,801.62,2.76,V4T,Trachytic tuff,Trachyte
6661,UpperCanada,UC13_469,790.65,791.57,2.72,V4T,Trachytic tuff,Trachyte
6662,UpperCanada,UC13_470,488.59,489.51,2.75,ALBp,Proto-Albite,Albitite
6663,UpperCanada,UC13_470,489.51,490.42,2.76,ALBp,Proto-Albite,Albitite
6664,UpperCanada,UC13_470,490.42,491.34,2.75,ALBp,Proto-Albite,Albitite
6665,UpperCanada,UC13_470,491.34,492.25,2.79,ALBp,Proto-Albite,Albitite
6666,UpperCanada,UC13_470,481.58,482.5,2.71,ALBp,Proto-Albite,Albitite
6667,UpperCanada,UC13_470,482.5,483.57,2.79,ALBp,Proto-Albite,Albitite
6668,UpperCanada,UC13_470,483.57,484.02,2.79,ALBp,Proto-Albite,Albitite
6669,UpperCanada,UC13_470,484.02,484.94,2.76,ALBp,Proto-Albite,Albitite
6670,UpperCanada,UC13_470,484.94,485.85,2.82,ALBp,Proto-Albite,Albitite
6671,UpperCanada,UC13_470,485.85,486.77,2.79,ALBp,Proto-Albite,Albitite
6672,UpperCanada,UC13_470,476.4,477.32,2.78,ALBp,Proto-Albite,Albitite
6673,UpperCanada,UC13_470,477.32,478.23,2.75,ALBp,Proto-Albite,Albitite
6674,UpperCanada,UC13_470,478.23,479.15,2.83,ALBp,Proto-Albite,Albitite
6675,UpperCanada,UC13_470,479.15,480.06,2.86,ALBp,Proto-Albite,Albitite
6676,UpperCanada,UC13_470,480.06,480.67,2.93,ALBp,Proto-Albite,Albitite
6677,UpperCanada,UC13_470,480.67,481.58,2.69,ALBp,Proto-Albite,Albitite
6678,UpperCanada,UC13_470,474.57,475.49,2.78,ALBp,Proto-Albite,Albitite
6679,UpperCanada,UC13_470,475.49,476.4,2.77,ALBp,Proto-Albite,Albitite
6680,UpperCanada,UC13_470,539.1,539.31,2.86,FAZ,Fault Zone,Fault Zone
6681,UpperCanada,UC13_470,546.81,547.36,2.91,ALBp,Proto-Albite,Albitite
6682,UpperCanada,UC13_470,547.36,548.18,2.82,ALBp,Proto-Albite,Albitite
6683,UpperCanada,UC13_470,541.32,542.39,2.82,ALBp,Proto-Albite,Albitite
6684,UpperCanada,UC13_470,542.39,543.15,2.83,ALBp,Proto-Albite,Albitite
6685,UpperCanada,UC13_470,543.15,544.07,2.83,ALBp,Proto-Albite,Albitite
6686,UpperCanada,UC13_470,544.07,544.98,2.97,ALBp,Proto-Albite,Albitite
6687,UpperCanada,UC13_470,544.98,545.9,2.79,ALBp,Proto-Albite,Albitite
6688,UpperCanada,UC13_470,545.9,546.81,2.83,ALBp,Proto-Albite,Albitite
6689,UpperCanada,UC13_470,539.31,540.41,3.27,ALBp,Proto-Albite,Albitite
6690,UpperCanada,UC13_470,540.41,541.32,2.82,ALBp,Proto-Albite,Albitite
6691,UpperCanada,UC13_470,549.1,550.01,2.79,FAZ,Fault Zone,Fault Zone
6692,UpperCanada,UC13_470,550.01,550.93,2.88,FAZ,Fault Zone,Fault Zone
6693,UpperCanada,UC13_470,557.17,558.09,2.94,S3a,Wacke Altered,Sediments
6694,UpperCanada,UC13_470,558.09,559.0,2.88,S3a,Wacke Altered,Sediments
6695,UpperCanada,UC13_470,559.0,559.92,2.78,S3a,Wacke Altered,Sediments
6696,UpperCanada,UC13_470,559.92,560.83,2.83,S3a,Wacke Altered,Sediments
6697,UpperCanada,UC13_470,560.83,561.75,3.23,S3a,Wacke Altered,Sediments
6698,UpperCanada,UC13_470,561.75,562.2,2.83,S3a,Wacke Altered,Sediments
6699,UpperCanada,UC13_470,551.69,552.6,2.86,S3a,Wacke Altered,Sediments
6700,UpperCanada,UC13_470,552.6,553.52,2.85,S3a,Wacke Altered,Sediments
6701,UpperCanada,UC13_470,553.52,554.43,2.88,S3a,Wacke Altered,Sediments
6702,UpperCanada,UC13_479E,423.67,424.59,2.72,S3a,Wacke Altered; Altered Syenite,Sediments
6703,UpperCanada,UC13_479E,424.59,425.5,2.69,S3a,Wacke Altered; Altered Syenite,Sediments
6704,UpperCanada,UC13_479E,419.1,420.01,2.72,S3a,Wacke Altered; Altered Syenite,Sediments
6705,UpperCanada,UC13_479E,420.01,420.93,2.79,S3a,Wacke Altered; Altered Syenite,Sediments
6706,UpperCanada,UC13_479E,420.93,421.84,2.79,S3a,Wacke Altered; Altered Syenite,Sediments
6707,UpperCanada,UC13_479E,421.84,422.76,2.76,S3a,Wacke Altered; Altered Syenite,Sediments
6708,UpperCanada,UC13_479E,422.76,423.67,2.76,S3a,Wacke Altered; Altered Syenite,Sediments
6709,UpperCanada,UC13_479E,426.42,427.33,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
6710,UpperCanada,UC13_479E,429.16,430.07,2.75,S3a,Wacke Altered; Altered Syenite,Sediments
6711,UpperCanada,UC13_479E,430.07,430.99,2.65,S3a,Wacke Altered; Altered Syenite,Sediments
6712,UpperCanada,UC13_479E,430.99,431.9,2.69,S3a,Wacke Altered; Altered Syenite,Sediments
6713,UpperCanada,UC13_479E,431.9,432.82,2.75,S3a,Wacke Altered; Altered Syenite,Sediments
6714,UpperCanada,UC13_479E,427.33,428.24,2.73,S3a,Wacke Altered; Altered Syenite,Sediments
6715,UpperCanada,UC13_479E,428.24,429.16,2.71,S3a,Wacke Altered; Altered Syenite,Sediments
6716,UpperCanada,UC13_479E,434.64,435.56,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
6717,UpperCanada,UC13_479E,435.56,436.47,2.77,ALBp,Proto-Albite; Wacke Altered,Albitite
6718,UpperCanada,UC13_479E,436.47,437.39,2.77,ALBp,Proto-Albite; Wacke Altered,Albitite
6719,UpperCanada,UC13_479E,432.82,433.73,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
6720,UpperCanada,UC13_479E,433.73,434.64,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
6721,UpperCanada,UC13_479E,440.13,441.05,2.68,ALBp,Proto-Albite,Albitite
6722,UpperCanada,UC13_479E,441.05,441.96,2.92,ALBp,Proto-Albite,Albitite
6723,UpperCanada,UC13_479E,441.96,442.87,2.95,ALBp,Proto-Albite,Albitite
6724,UpperCanada,UC13_479E,442.87,443.79,2.71,ALBp,Proto-Albite,Albitite
6725,UpperCanada,UC13_479E,443.79,444.7,2.84,ALBp,Proto-Albite,Albitite
6726,UpperCanada,UC13_479E,437.39,438.3,2.81,ALBp,Proto-Albite,Albitite
6727,UpperCanada,UC13_479E,438.3,439.22,2.78,ALBp,Proto-Albite,Albitite
6728,UpperCanada,UC13_479E,439.22,440.13,2.74,ALBp,Proto-Albite,Albitite
6729,UpperCanada,UC13_477,463.6,464.52,2.67,ALB,Albite,Albitite
6730,UpperCanada,UC13_477,464.52,465.43,2.68,ALB,Albite,Albitite
6731,UpperCanada,UC13_477,465.43,466.34,2.69,ALB,Albite,Albitite
6732,UpperCanada,UC13_477,466.34,467.26,2.65,ALB,Albite,Albitite
6733,UpperCanada,UC13_477,467.26,468.17,2.66,ALB,Albite,Albitite
6734,UpperCanada,UC13_477,458.11,459.03,2.69,ALB,Albite,Albitite
6735,UpperCanada,UC13_477,459.03,459.94,2.66,ALB,Albite,Albitite
6736,UpperCanada,UC13_477,459.94,460.86,2.7,ALB,Albite,Albitite
6737,UpperCanada,UC13_477,460.86,461.77,2.84,ALB,Albite,Albitite
6738,UpperCanada,UC13_469,791.57,792.48,2.72,V4T,Trachytic tuff,Trachyte
6739,UpperCanada,UC13_469,792.48,793.39,2.72,V4T,Trachytic tuff,Trachyte
6740,UpperCanada,UC13_469,793.39,794.31,2.7,V4T,Trachytic tuff,Trachyte
6741,UpperCanada,UC13_469,794.31,795.22,2.71,V4T,Trachytic tuff,Trachyte
6742,UpperCanada,UC13_469,795.22,796.14,2.71,V4T,Trachytic tuff,Trachyte
6743,UpperCanada,UC13_469,785.16,786.08,2.78,V4T,Trachytic tuff,Trachyte
6744,UpperCanada,UC13_469,786.08,786.99,2.77,V4T,Trachytic tuff,Trachyte
6745,UpperCanada,UC13_469,786.99,787.91,2.75,V4T,Trachytic tuff,Trachyte
6746,UpperCanada,UC13_469,787.91,788.82,2.72,V4T,Trachytic tuff,Trachyte
6747,UpperCanada,UC13_469,788.82,789.74,2.72,V4T,Trachytic tuff,Trachyte
6748,UpperCanada,UC13_469,789.74,790.65,2.73,V4T,Trachytic tuff,Trachyte
6749,UpperCanada,UC13_469,779.68,780.59,2.63,V4T,Trachytic tuff,Trachyte
6750,UpperCanada,UC13_469,780.59,781.51,2.83,V4T,Trachytic tuff,Trachyte
6751,UpperCanada,UC13_469,781.51,782.42,2.7,V4T,Trachytic tuff,Trachyte
6752,UpperCanada,UC13_469,782.42,783.34,2.72,V4T,Trachytic tuff,Trachyte
6753,UpperCanada,UC13_469,783.34,784.25,2.72,V4T,Trachytic tuff,Trachyte
6754,UpperCanada,UC13_469,784.25,785.16,2.72,V4T,Trachytic tuff,Trachyte
6755,UpperCanada,UC13_469,774.19,775.11,2.8,V4T,Trachytic tuff,Trachyte
6756,UpperCanada,UC13_469,775.11,776.02,2.88,V4T,Trachytic tuff,Trachyte
6757,UpperCanada,UC13_469,776.02,776.94,2.87,V4T,Trachytic tuff,Trachyte
6758,UpperCanada,UC13_469,776.94,777.85,2.85,V4T,Trachytic tuff,Trachyte
6759,UpperCanada,UC13_469,777.85,778.76,2.94,V4T,Trachytic tuff,Trachyte
6760,UpperCanada,UC13_469,778.76,779.68,2.89,V4T,Trachytic tuff,Trachyte
6761,UpperCanada,UC13_469,768.71,769.62,2.68,V4T,Trachytic tuff,Trachyte
6762,UpperCanada,UC13_469,769.62,770.53,2.69,V4T,Trachytic tuff,Trachyte
6763,UpperCanada,UC13_469,770.53,771.45,2.77,V4T,Trachytic tuff,Trachyte
6764,UpperCanada,UC13_469,771.45,772.36,2.8,V4T,Trachytic tuff,Trachyte
6765,UpperCanada,UC13_469,772.36,773.28,2.82,V4T,Trachytic tuff,Trachyte
6766,UpperCanada,UC13_469,773.28,774.19,2.76,V4T,Trachytic tuff,Trachyte
6767,UpperCanada,UC13_469,763.22,764.13,2.73,V4T,Trachytic tuff,Trachyte
6768,UpperCanada,UC13_469,764.13,765.05,2.83,V4T,Trachytic tuff,Trachyte
6769,UpperCanada,UC13_469,765.05,765.96,2.75,V4T,Trachytic tuff,Trachyte
6770,UpperCanada,UC13_469,765.96,766.88,2.79,V4T,Trachytic tuff,Trachyte
6771,UpperCanada,UC13_469,766.88,767.79,2.75,V4T,Trachytic tuff,Trachyte
6772,UpperCanada,UC13_469,767.79,768.71,2.71,V4T,Trachytic tuff,Trachyte
6773,UpperCanada,UC13_469,757.73,758.65,2.73,V4T,Trachytic tuff,Trachyte
6774,UpperCanada,UC13_469,758.65,759.56,2.71,V4T,Trachytic tuff,Trachyte
6775,UpperCanada,UC13_469,759.56,760.48,2.8,V4T,Trachytic tuff,Trachyte
6776,UpperCanada,UC13_469,760.48,761.39,2.82,V4T,Trachytic tuff,Trachyte
6777,UpperCanada,UC13_469,761.39,762.3,2.82,V4T,Trachytic tuff,Trachyte
6778,UpperCanada,UC13_469,762.3,763.22,2.74,V4T,Trachytic tuff,Trachyte
6779,UpperCanada,UC13_469,752.25,753.16,2.69,V4T,Trachytic tuff,Trachyte
6780,UpperCanada,UC13_469,753.16,754.08,2.73,V4T,Trachytic tuff,Trachyte
6781,UpperCanada,UC13_469,754.08,754.99,2.77,V4T,Trachytic tuff,Trachyte
6782,UpperCanada,UC13_469,754.99,755.9,2.73,V4T,Trachytic tuff,Trachyte
6783,UpperCanada,UC13_469,755.9,756.82,2.71,V4T,Trachytic tuff,Trachyte
6784,UpperCanada,UC13_469,756.82,757.73,2.7,V4T,Trachytic tuff,Trachyte
6785,UpperCanada,UC13_469,746.76,747.67,2.69,V4T,Trachytic tuff,Trachyte
6786,UpperCanada,UC13_469,747.67,748.59,2.76,V4T,Trachytic tuff,Trachyte
6787,UpperCanada,UC13_469,748.59,749.5,2.69,V4T,Trachytic tuff,Trachyte
6788,UpperCanada,UC13_469,749.5,750.42,2.71,V4T,Trachytic tuff,Trachyte
6789,UpperCanada,UC13_469,750.42,751.33,2.73,V4T,Trachytic tuff,Trachyte
6790,UpperCanada,UC13_469,751.33,752.25,2.67,V4T,Trachytic tuff,Trachyte
6791,UpperCanada,UC13_469,741.27,742.19,2.68,V4T,Trachytic tuff,Trachyte
6792,UpperCanada,UC13_469,742.19,743.1,2.71,V4T,Trachytic tuff,Trachyte
6793,UpperCanada,UC13_469,743.1,744.02,2.67,V4T,Trachytic tuff,Trachyte
6794,UpperCanada,UC13_469,744.02,744.93,2.68,V4T,Trachytic tuff,Trachyte
6795,UpperCanada,UC13_469,744.93,745.85,2.71,V4T,Trachytic tuff,Trachyte
6796,UpperCanada,UC13_469,745.85,746.76,2.69,V4T,Trachytic tuff,Trachyte
6797,UpperCanada,UC13_469,735.79,736.7,2.7,V4T,Trachytic tuff,Trachyte
6798,UpperCanada,UC13_469,736.7,737.62,2.71,V4T,Trachytic tuff,Trachyte
6799,UpperCanada,UC13_469,737.62,738.53,2.65,V4T,Trachytic tuff,Trachyte
6800,UpperCanada,UC13_469,738.53,739.44,2.79,V4T,Trachytic tuff,Trachyte
6801,UpperCanada,UC13_469,739.44,740.36,2.69,V4T,Trachytic tuff,Trachyte
6802,UpperCanada,UC13_469,740.36,741.27,2.69,V4T,Trachytic tuff,Trachyte
6803,UpperCanada,UC13_469,730.3,731.22,2.69,V4T,Trachytic tuff,Trachyte
6804,UpperCanada,UC13_469,731.22,732.13,2.71,V4T,Trachytic tuff,Trachyte
6805,UpperCanada,UC13_469,732.13,733.04,2.68,V4T,Trachytic tuff,Trachyte
6806,UpperCanada,UC13_469,733.04,733.96,2.69,V4T,Trachytic tuff,Trachyte
6807,UpperCanada,UC13_469,733.96,734.87,2.71,V4T,Trachytic tuff,Trachyte
6808,UpperCanada,UC13_469,734.87,735.79,2.71,V4T,Trachytic tuff,Trachyte
6809,UpperCanada,UC13_469,724.81,725.73,2.69,V4T,Trachytic tuff,Trachyte
6810,UpperCanada,UC13_469,725.73,726.64,2.68,V4T,Trachytic tuff,Trachyte
6811,UpperCanada,UC13_469,726.64,727.56,2.69,V4T,Trachytic tuff,Trachyte
6812,UpperCanada,UC13_469,727.56,728.47,2.69,V4T,Trachytic tuff,Trachyte
6813,UpperCanada,UC13_469,728.47,729.39,2.71,V4T,Trachytic tuff,Trachyte
6814,UpperCanada,UC13_469,729.39,730.3,2.73,V4T,Trachytic tuff,Trachyte
6815,UpperCanada,UC13_469,721.16,722.07,2.71,V4T,Trachytic tuff,Trachyte
6816,UpperCanada,UC13_469,722.07,722.99,2.7,V4T,Trachytic tuff,Trachyte
6817,UpperCanada,UC13_469,722.99,723.9,2.7,V4T,Trachytic tuff,Trachyte
6818,UpperCanada,UC13_469,723.9,724.81,2.68,V4T,Trachytic tuff,Trachyte
6819,UpperCanada,UC13_471,18.59,19.51,2.66,V4aggl,Trachyte agglomerate,Trachyte
6820,UpperCanada,UC13_471,19.51,20.42,2.62,V4aggl,Trachyte agglomerate,Trachyte
6821,UpperCanada,UC13_471,20.42,21.34,2.65,V4aggl,Trachyte agglomerate,Trachyte
6822,UpperCanada,UC13_471,21.34,22.25,2.61,V4aggl,Trachyte agglomerate,Trachyte
6823,UpperCanada,UC13_471,22.25,23.16,2.66,V4aggl,Trachyte agglomerate,Trachyte
6824,UpperCanada,UC13_471,23.16,24.08,2.64,V4aggl,Trachyte agglomerate,Trachyte
6825,UpperCanada,UC13_471,35.05,35.97,2.69,V4aggl,Trachyte agglomerate,Trachyte
6826,UpperCanada,UC13_471,29.57,30.48,2.69,V4aggl,Trachyte agglomerate,Trachyte
6827,UpperCanada,UC13_471,30.48,31.39,2.67,V4aggl,Trachyte agglomerate,Trachyte
6828,UpperCanada,UC13_471,31.39,32.31,2.69,V4aggl,Trachyte agglomerate,Trachyte
6829,UpperCanada,UC13_471,32.31,33.22,2.69,V4aggl,Trachyte agglomerate,Trachyte
6830,UpperCanada,UC13_471,33.22,34.14,2.7,V4aggl,Trachyte agglomerate,Trachyte
6831,UpperCanada,UC13_471,34.14,35.05,2.7,V4aggl,Trachyte agglomerate,Trachyte
6832,UpperCanada,UC13_471,24.08,24.99,2.65,V4aggl,Trachyte agglomerate,Trachyte
6833,UpperCanada,UC13_471,24.99,25.91,2.7,V4aggl,Trachyte agglomerate,Trachyte
6834,UpperCanada,UC13_471,25.91,26.82,2.68,V4aggl,Trachyte agglomerate,Trachyte
6835,UpperCanada,UC13_471,26.82,27.74,2.7,V4aggl,Trachyte agglomerate,Trachyte
6836,UpperCanada,UC13_471,27.74,28.65,2.7,V4aggl,Trachyte agglomerate,Trachyte
6837,UpperCanada,UC13_471,28.65,29.57,2.7,V4aggl,Trachyte agglomerate,Trachyte
6838,UpperCanada,UC13_471,57.0,57.91,2.73,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6839,UpperCanada,UC13_471,51.51,52.43,2.71,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6840,UpperCanada,UC13_471,52.43,53.34,2.71,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6841,UpperCanada,UC13_471,53.34,54.25,2.73,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6842,UpperCanada,UC13_471,54.25,55.17,2.74,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6843,UpperCanada,UC13_471,55.17,56.08,2.73,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6844,UpperCanada,UC13_471,56.08,57.0,2.74,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6845,UpperCanada,UC13_471,46.02,46.94,2.71,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6846,UpperCanada,UC13_471,46.94,47.85,2.71,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6847,UpperCanada,UC13_471,47.85,48.77,2.72,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6848,UpperCanada,UC13_471,48.77,49.68,2.72,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6849,UpperCanada,UC13_471,49.68,50.6,2.74,V4Tla,Trachytic lapilli tuff alterd,Trachyte
6850,UpperCanada,UC13_478,667.21,668.12,2.72,ALBp,Proto-Albite,Albitite
6851,UpperCanada,UC13_478,668.12,669.04,2.68,ALBp,Proto-Albite,Albitite
6852,UpperCanada,UC13_478,696.47,697.38,2.58,S7a,S7a,Sediments
6853,UpperCanada,UC13_478,697.38,698.3,2.58,S7a,S7a,Sediments
6854,UpperCanada,UC13_478,698.3,699.21,2.63,S7a,S7a,Sediments
6855,UpperCanada,UC13_478,699.21,700.13,2.62,S7a,S7a,Sediments
6856,UpperCanada,UC13_478,700.13,701.04,2.64,S7a,S7a,Sediments
6857,UpperCanada,UC13_478,701.04,701.95,2.59,S7a,S7a,Sediments
6858,UpperCanada,UC13_478,690.83,691.9,2.6,S7a,S7a,Sediments
6859,UpperCanada,UC13_478,691.9,692.81,2.61,S7a,S7a,Sediments
6860,UpperCanada,UC13_478,692.81,693.72,2.61,S7a,S7a,Sediments
6861,UpperCanada,UC13_478,693.72,694.64,2.61,S7a,S7a,Sediments
6862,UpperCanada,UC13_478,694.64,695.55,2.59,S7a,S7a,Sediments
6863,UpperCanada,UC13_478,695.55,696.47,2.58,S7a,S7a,Sediments
6864,UpperCanada,UC13_478,707.14,708.05,2.68,ALB,Albite,Albitite
6865,UpperCanada,UC13_478,708.05,709.21,2.66,ALB,Albite,Albitite
6866,UpperCanada,UC13_478,709.21,710.28,2.66,ALB,Albite,Albitite
6867,UpperCanada,UC13_478,702.87,703.57,2.64,ALB,Albite,Albitite
6868,UpperCanada,UC13_478,703.57,704.39,2.7,ALB,Albite,Albitite
6869,UpperCanada,UC13_478,704.39,705.31,2.7,ALB,Albite,Albitite
6870,UpperCanada,UC13_478,705.31,706.22,2.63,ALB,Albite,Albitite
6871,UpperCanada,UC13_478,706.22,707.14,2.67,ALB,Albite,Albitite
6872,UpperCanada,UC13_478,729.39,730.3,2.88,ALBp,Proto-Albite,Albitite
6873,UpperCanada,UC13_478,730.3,731.22,2.87,ALBp,Proto-Albite,Albitite
6874,UpperCanada,UC13_478,731.22,732.13,2.88,ALBp,Proto-Albite,Albitite
6875,UpperCanada,UC13_478,732.13,733.04,2.85,ALBp,Proto-Albite,Albitite
6876,UpperCanada,UC13_478,723.9,724.81,2.67,ALBp,Proto-Albite,Albitite
